DuelistID,GradeID,CardID,Weight
7,2,292,18
7,2,302,20
7,2,308,20
7,2,310,18
7,2,324,18
7,2,328,18
7,2,330,42
7,2,336,32
7,2,337,18
7,2,343,20
7,2,344,20
7,2,345,20
7,2,420,18
7,2,452,18
7,2,476,18
7,2,486,18
7,2,488,18
7,2,492,18
7,2,501,18
7,2,506,18
7,2,510,38
7,2,524,18
7,2,536,18
7,2,540,18
7,2,544,18
7,2,547,18
7,2,549,18
7,2,556,18
7,2,579,38
7,2,589,38
7,2,591,18
7,2,598,18
7,2,602,18
7,2,609,18
7,2,611,18
7,2,656,32
7,2,666,18
7,2,677,18
7,2,682,20
7,2,683,20
7,2,684,20
7,2,687,20
7,2,688,20
7,2,690,18
8,2,2,26
8,2,19,4
8,2,30,26
8,2,34,26
8,2,36,26
8,2,42,26
8,2,44,26
8,2,74,26
8,2,96,26
8,2,97,26
8,2,98,26
8,2,104,26
8,2,106,26
8,2,108,26
8,2,114,26
8,2,115,26
8,2,129,26
8,2,132,26
8,2,135,26
8,2,139,26
8,2,142,26
8,2,143,26
8,2,144,26
8,2,145,26
8,2,154,26
8,2,174,24
8,2,179,24
8,2,183,24
8,2,184,24
8,2,190,24
8,2,203,24
8,2,213,24
8,2,215,24
8,2,220,24
8,2,228,24
8,2,237,24
8,2,244,22
8,2,253,22
8,2,257,22
8,2,259,22
8,2,263,22
8,2,268,22
8,2,303,24
8,2,313,24
8,2,315,24
8,2,320,1
8,2,321,24
8,2,322,24
8,2,323,24
8,2,331,48
8,2,336,48
8,2,337,20
8,2,342,1
8,2,343,24
8,2,344,24
8,2,345,24
8,2,347,1
8,2,366,22
8,2,368,22
8,2,455,46
8,2,457,46
8,2,470,24
8,2,505,46
8,2,525,10
8,2,532,24
8,2,593,10
8,2,599,46
8,2,623,24
8,2,631,24
8,2,632,10
8,2,634,24
8,2,646,46
8,2,657,2
8,2,661,2
8,2,665,24
8,2,672,1
8,2,676,24
8,2,682,24
8,2,683,24
8,2,684,24
8,2,686,20
8,2,687,24
8,2,688,24
8,2,690,24
8,2,693,24
8,2,695,24
9,2,5,18
9,2,8,18
9,2,19,6
9,2,29,18
9,2,45,18
9,2,47,18
9,2,48,18
9,2,96,16
9,2,97,16
9,2,100,16
9,2,105,32
9,2,107,16
9,2,108,16
9,2,113,16
9,2,114,16
9,2,116,16
9,2,129,16
9,2,134,16
9,2,139,16
9,2,143,16
9,2,144,16
9,2,145,16
9,2,147,16
9,2,148,16
9,2,155,16
9,2,156,16
9,2,158,16
9,2,160,16
9,2,161,16
9,2,173,16
9,2,175,16
9,2,176,16
9,2,177,16
9,2,178,16
9,2,180,16
9,2,183,16
9,2,184,16
9,2,187,16
9,2,188,16
9,2,189,16
9,2,190,16
9,2,195,16
9,2,199,16
9,2,203,16
9,2,205,16
9,2,206,16
9,2,208,16
9,2,209,16
9,2,215,16
9,2,218,48
9,2,222,16
9,2,224,16
9,2,226,16
9,2,232,16
9,2,239,16
9,2,240,16
9,2,243,16
9,2,247,16
9,2,253,16
9,2,264,16
9,2,265,16
9,2,266,16
9,2,267,16
9,2,271,16
9,2,277,16
9,2,282,16
9,2,283,16
9,2,292,16
9,2,298,16
9,2,300,16
9,2,308,36
9,2,324,36
9,2,326,36
9,2,331,64
9,2,332,64
9,2,417,16
9,2,421,16
9,2,432,16
9,2,451,16
9,2,463,16
9,2,476,16
9,2,477,16
9,2,478,16
9,2,479,16
9,2,481,16
9,2,490,16
9,2,503,16
9,2,510,16
9,2,534,16
9,2,536,16
9,2,538,16
9,2,544,16
9,2,556,16
9,2,568,26
9,2,569,16
9,2,573,52
9,2,585,16
9,2,590,16
9,2,604,16
9,2,605,16
9,2,606,16
9,2,679,32
9,2,682,36
9,2,683,48
9,2,690,32
9,2,699,32
10,2,8,48
10,2,19,4
10,2,50,250
10,2,116,40
10,2,123,40
10,2,141,42
10,2,157,40
10,2,158,40
10,2,180,40
10,2,209,40
10,2,305,60
10,2,306,60
10,2,310,32
10,2,325,32
10,2,330,60
10,2,336,32
10,2,338,32
10,2,339,32
10,2,340,32
10,2,343,32
10,2,344,32
10,2,345,32
10,2,350,32
10,2,397,24
10,2,476,42
10,2,477,42
10,2,478,42
10,2,479,42
10,2,485,42
10,2,488,42
10,2,501,42
10,2,506,42
10,2,510,42
10,2,534,42
10,2,547,42
10,2,579,42
10,2,589,42
10,2,609,42
10,2,662,64
10,2,666,32
10,2,677,32
10,2,683,32
10,2,684,32
10,2,688,32
10,2,690,32
10,2,693,32
10,2,695,32
10,2,699,32
11,2,13,136
11,2,20,10
11,2,41,46
11,2,44,46
11,2,54,46
11,2,70,46
11,2,78,46
11,2,125,132
11,2,149,45
11,2,186,90
11,2,207,90
11,2,272,90
11,2,300,90
11,2,307,32
11,2,312,32
11,2,313,32
11,2,316,64
11,2,317,72
11,2,321,32
11,2,325,32
11,2,327,32
11,2,332,64
11,2,339,32
11,2,340,32
11,2,341,32
11,2,344,32
11,2,345,32
11,2,349,32
11,2,412,45
11,2,415,45
11,2,416,45
11,2,538,90
11,2,552,90
11,2,672,64
11,2,676,32
11,2,684,36
11,2,685,36
11,2,687,36
11,2,690,32
12,2,9,36
12,2,19,10
12,2,24,36
12,2,30,36
12,2,96,108
12,2,97,108
12,2,98,108
12,2,108,36
12,2,132,36
12,2,135,36
12,2,139,36
12,2,154,36
12,2,197,36
12,2,203,36
12,2,215,36
12,2,228,36
12,2,275,8
12,2,283,36
12,2,297,8
12,2,319,64
12,2,320,64
12,2,322,36
12,2,325,36
12,2,331,32
12,2,335,32
12,2,406,36
12,2,410,36
12,2,411,36
12,2,412,36
12,2,414,36
12,2,415,36
12,2,416,36
12,2,417,36
12,2,418,8
12,2,420,36
12,2,421,36
12,2,422,36
12,2,498,8
12,2,514,36
12,2,544,36
12,2,548,36
12,2,556,36
12,2,585,36
12,2,614,8
12,2,643,36
12,2,658,64
12,2,660,64
12,2,679,30
12,2,684,32
12,2,685,36
12,2,688,36
12,2,690,36
12,2,695,32
13,2,5,10
13,2,8,12
13,2,20,6
13,2,29,12
13,2,45,12
13,2,48,12
13,2,50,12
13,2,96,12
13,2,97,12
13,2,98,12
13,2,101,12
13,2,107,12
13,2,108,12
13,2,122,12
13,2,129,12
13,2,134,12
13,2,135,12
13,2,139,12
13,2,144,12
13,2,145,12
13,2,147,12
13,2,148,12
13,2,152,32
13,2,154,12
13,2,156,12
13,2,157,12
13,2,158,12
13,2,159,12
13,2,160,12
13,2,161,12
13,2,173,12
13,2,176,12
13,2,177,24
13,2,179,12
13,2,182,12
13,2,183,12
13,2,184,12
13,2,187,12
13,2,189,12
13,2,191,12
13,2,195,12
13,2,198,12
13,2,199,20
13,2,200,12
13,2,203,12
13,2,205,20
13,2,206,30
13,2,208,12
13,2,209,12
13,2,211,12
13,2,212,12
13,2,214,12
13,2,218,12
13,2,222,12
13,2,224,12
13,2,227,30
13,2,229,12
13,2,232,12
13,2,239,12
13,2,240,12
13,2,242,12
13,2,243,30
13,2,245,12
13,2,247,20
13,2,254,12
13,2,261,12
13,2,265,32
13,2,266,12
13,2,267,12
13,2,268,12
13,2,270,20
13,2,271,12
13,2,277,12
13,2,285,32
13,2,289,20
13,2,292,32
13,2,300,12
13,2,308,24
13,2,309,24
13,2,324,24
13,2,328,24
13,2,334,36
13,2,337,36
13,2,393,20
13,2,398,20
13,2,420,12
13,2,421,12
13,2,432,20
13,2,436,20
13,2,444,20
13,2,446,20
13,2,451,30
13,2,452,30
13,2,475,20
13,2,476,12
13,2,484,20
13,2,490,12
13,2,492,12
13,2,503,30
13,2,506,12
13,2,510,12
13,2,524,20
13,2,534,12
13,2,536,30
13,2,540,12
13,2,544,12
13,2,549,30
13,2,556,12
13,2,569,20
13,2,590,20
13,2,591,12
13,2,602,30
13,2,604,12
13,2,605,20
13,2,606,30
13,2,609,12
13,2,664,40
13,2,682,24
13,2,683,24
13,2,687,24
13,2,690,24
13,2,693,24
14,2,16,40
14,2,20,6
14,2,104,40
14,2,114,40
14,2,128,6
14,2,129,40
14,2,130,40
14,2,134,40
14,2,142,40
14,2,143,40
14,2,144,40
14,2,145,40
14,2,174,40
14,2,179,40
14,2,183,40
14,2,184,40
14,2,190,40
14,2,192,40
14,2,198,40
14,2,208,40
14,2,216,6
14,2,229,40
14,2,253,40
14,2,260,40
14,2,264,40
14,2,268,40
14,2,276,40
14,2,287,6
14,2,311,36
14,2,312,36
14,2,323,40
14,2,334,64
14,2,350,40
14,2,387,40
14,2,395,40
14,2,433,6
14,2,486,40
14,2,492,40
14,2,540,40
14,2,578,6
14,2,587,6
14,2,612,40
14,2,630,6
14,2,653,32
14,2,661,2
14,2,665,32
14,2,666,74
14,2,668,32
14,2,671,8
14,2,672,32
14,2,673,8
14,2,674,8
14,2,676,8
14,2,677,8
14,2,678,10
14,2,679,32
14,2,680,10
14,2,684,32
14,2,685,34
14,2,688,34
14,2,690,32
14,2,691,10
14,2,692,10
14,2,693,32
14,2,694,10
14,2,695,32
14,2,697,10
14,2,698,10
14,2,699,32
14,2,700,10
15,2,4,32
15,2,19,8
15,2,29,32
15,2,40,64
15,2,45,34
15,2,47,34
15,2,61,34
15,2,65,34
15,2,113,34
15,2,117,6
15,2,122,34
15,2,155,34
15,2,159,34
15,2,187,34
15,2,188,34
15,2,189,34
15,2,200,34
15,2,202,34
15,2,207,34
15,2,212,34
15,2,219,34
15,2,282,36
15,2,296,36
15,2,298,36
15,2,300,36
15,2,315,36
15,2,316,36
15,2,325,36
15,2,329,64
15,2,330,64
15,2,334,64
15,2,404,8
15,2,481,36
15,2,496,36
15,2,527,36
15,2,538,36
15,2,595,8
15,2,598,36
15,2,604,36
15,2,629,36
15,2,642,36
15,2,652,36
15,2,657,64
15,2,661,2
15,2,665,32
15,2,666,32
15,2,668,64
15,2,672,32
15,2,676,32
15,2,677,32
15,2,685,64
15,2,686,64
15,2,687,32
15,2,690,32
15,2,693,32
15,2,695,32
15,2,699,32
16,2,4,56
16,2,20,8
16,2,122,56
16,2,140,56
16,2,152,56
16,2,177,56
16,2,199,56
16,2,200,56
16,2,205,54
16,2,206,54
16,2,227,54
16,2,243,54
16,2,247,54
16,2,249,10
16,2,265,54
16,2,270,54
16,2,289,54
16,2,292,54
16,2,296,54
16,2,298,54
16,2,307,36
16,2,311,32
16,2,315,36
16,2,316,64
16,2,317,64
16,2,319,36
16,2,321,36
16,2,322,36
16,2,328,36
16,2,331,32
16,2,334,32
16,2,340,36
16,2,393,54
16,2,431,84
16,2,448,10
16,2,454,10
16,2,456,10
16,2,517,10
16,2,530,42
16,2,621,10
16,2,656,32
16,2,661,2
16,2,663,64
16,2,664,32
16,2,665,32
16,2,672,36
16,2,676,32
16,2,686,36
16,2,687,36
16,2,690,36
17,2,4,86
17,2,5,174
17,2,19,12
17,2,66,12
17,2,117,12
17,2,122,84
17,2,128,12
17,2,151,12
17,2,163,12
17,2,200,84
17,2,216,12
17,2,249,12
17,2,275,12
17,2,281,12
17,2,287,12
17,2,296,84
17,2,297,12
17,2,298,84
17,2,302,56
17,2,303,56
17,2,329,56
17,2,333,88
17,2,404,12
17,2,418,12
17,2,448,12
17,2,454,12
17,2,456,12
17,2,498,12
17,2,517,12
17,2,578,12
17,2,587,12
17,2,595,12
17,2,614,12
17,2,621,12
17,2,630,12
17,2,653,80
17,2,661,40
17,2,665,40
17,2,666,40
17,2,668,40
17,2,672,40
17,2,676,40
17,2,677,40
17,2,679,40
17,2,685,84
17,2,686,84
17,2,687,84
17,2,688,84
17,2,690,40
17,2,693,40
17,2,695,40
17,2,699,40
18,2,5,40
18,2,20,12
18,2,25,40
18,2,48,40
18,2,58,40
18,2,103,40
18,2,115,40
18,2,119,40
18,2,121,40
18,2,137,38
18,2,148,38
18,2,162,38
18,2,164,38
18,2,169,38
18,2,171,38
18,2,173,38
18,2,175,38
18,2,178,38
18,2,181,38
18,2,222,38
18,2,232,38
18,2,233,32
18,2,240,38
18,2,242,38
18,2,245,38
18,2,254,38
18,2,255,38
18,2,261,38
18,2,269,38
18,2,271,38
18,2,277,38
18,2,279,38
18,2,281,12
18,2,295,38
18,2,303,72
18,2,304,76
18,2,321,40
18,2,325,40
18,2,335,72
18,2,402,38
18,2,490,38
18,2,504,38
18,2,563,38
18,2,611,38
18,2,655,36
18,2,683,40
18,2,684,40
18,2,685,40
18,2,686,40
18,2,688,72
18,2,690,40
19,2,4,18
19,2,20,4
19,2,29,18
19,2,43,18
19,2,50,38
19,2,61,18
19,2,78,18
19,2,100,18
19,2,104,38
19,2,105,38
19,2,122,38
19,2,130,38
19,2,135,38
19,2,137,38
19,2,152,38
19,2,154,38
19,2,174,38
19,2,182,38
19,2,185,38
19,2,191,38
19,2,197,38
19,2,202,38
19,2,207,38
19,2,210,38
19,2,214,38
19,2,237,38
19,2,242,44
19,2,245,44
19,2,268,44
19,2,301,20
19,2,302,20
19,2,310,21
19,2,311,21
19,2,333,20
19,2,336,20
19,2,344,22
19,2,345,22
19,2,410,44
19,2,420,44
19,2,422,44
19,2,436,44
19,2,444,44
19,2,485,44
19,2,486,44
19,2,488,44
19,2,492,44
19,2,501,44
19,2,516,44
19,2,524,44
19,2,549,44
19,2,558,44
19,2,563,44
19,2,579,44
19,2,589,44
19,2,598,44
19,2,611,44
19,2,651,22
19,2,654,22
19,2,677,20
19,2,681,16
20,2,19,6
20,2,24,172
20,2,58,172
20,2,167,172
20,2,302,18
20,2,312,18
20,2,330,30
20,2,336,16
20,2,345,18
20,2,350,32
20,2,393,172
20,2,395,172
20,2,398,172
20,2,399,172
20,2,402,172
20,2,469,172
20,2,475,172
20,2,527,172
20,2,681,16
20,2,699,2
21,2,5,12
21,2,8,12
21,2,20,6
21,2,29,12
21,2,45,12
21,2,48,12
21,2,50,12
21,2,70,50
21,2,71,50
21,2,77,22
21,2,96,12
21,2,97,12
21,2,98,12
21,2,101,12
21,2,107,12
21,2,108,12
21,2,122,12
21,2,129,12
21,2,134,12
21,2,135,12
21,2,139,12
21,2,140,22
21,2,144,12
21,2,145,12
21,2,147,12
21,2,148,12
21,2,152,36
21,2,154,12
21,2,156,12
21,2,157,12
21,2,158,12
21,2,159,12
21,2,160,12
21,2,161,12
21,2,173,12
21,2,176,12
21,2,177,22
21,2,179,12
21,2,182,12
21,2,183,12
21,2,184,12
21,2,187,10
21,2,189,10
21,2,191,10
21,2,193,20
21,2,195,10
21,2,196,20
21,2,198,10
21,2,199,20
21,2,200,10
21,2,203,10
21,2,205,20
21,2,206,34
21,2,208,10
21,2,209,10
21,2,211,10
21,2,212,10
21,2,214,10
21,2,218,10
21,2,222,10
21,2,224,10
21,2,227,34
21,2,229,10
21,2,230,20
21,2,232,10
21,2,239,10
21,2,240,10
21,2,242,10
21,2,243,34
21,2,245,10
21,2,247,20
21,2,251,20
21,2,254,10
21,2,258,20
21,2,261,10
21,2,265,34
21,2,266,10
21,2,267,10
21,2,268,10
21,2,270,20
21,2,271,10
21,2,277,10
21,2,285,34
21,2,292,34
21,2,308,24
21,2,309,24
21,2,324,24
21,2,328,24
21,2,334,30
21,2,337,36
21,2,346,24
21,2,420,10
21,2,421,10
21,2,432,20
21,2,446,20
21,2,451,34
21,2,452,34
21,2,476,10
21,2,490,10
21,2,492,10
21,2,503,34
21,2,506,10
21,2,510,10
21,2,524,20
21,2,534,10
21,2,536,34
21,2,540,10
21,2,544,10
21,2,549,34
21,2,556,10
21,2,569,20
21,2,590,20
21,2,591,10
21,2,602,34
21,2,604,10
21,2,605,20
21,2,606,34
21,2,609,10
21,2,664,24
21,2,682,20
21,2,683,20
21,2,687,20
22,2,2,42
22,2,20,4
22,2,34,42
22,2,44,42
22,2,104,42
22,2,109,42
22,2,114,42
22,2,115,42
22,2,129,42
22,2,130,42
22,2,134,44
22,2,142,44
22,2,143,44
22,2,144,44
22,2,145,44
22,2,170,44
22,2,174,44
22,2,179,44
22,2,183,44
22,2,184,44
22,2,190,44
22,2,198,44
22,2,208,44
22,2,220,44
22,2,229,44
22,2,253,44
22,2,259,44
22,2,260,44
22,2,264,44
22,2,268,44
22,2,276,44
22,2,311,32
22,2,312,32
22,2,323,32
22,2,334,48
22,2,350,32
22,2,486,44
22,2,492,44
22,2,540,44
22,2,584,44
22,2,601,44
22,2,608,44
22,2,612,44
22,2,653,32
22,2,661,2
22,2,665,32
22,2,666,64
22,2,672,32
22,2,684,32
22,2,685,32
22,2,688,32
23,2,8,39
23,2,19,5
23,2,40,19
23,2,50,19
23,2,75,105
23,2,76,39
23,2,98,19
23,2,101,39
23,2,104,19
23,2,107,19
23,2,122,19
23,2,130,19
23,2,133,19
23,2,134,19
23,2,135,19
23,2,145,19
23,2,152,19
23,2,154,19
23,2,157,38
23,2,158,38
23,2,159,18
23,2,174,18
23,2,176,38
23,2,179,18
23,2,180,18
23,2,182,18
23,2,183,18
23,2,185,18
23,2,191,18
23,2,195,18
23,2,198,18
23,2,200,18
23,2,202,18
23,2,203,18
23,2,207,18
23,2,209,18
23,2,210,38
23,2,211,18
23,2,212,18
23,2,214,18
23,2,222,18
23,2,227,18
23,2,229,18
23,2,232,18
23,2,237,18
23,2,242,18
23,2,245,18
23,2,254,18
23,2,261,18
23,2,268,18
23,2,273,18
23,2,274,18
23,2,285,18
23,2,291,18
23,2,292,18
23,2,302,20
23,2,308,20
23,2,310,20
23,2,324,20
23,2,328,20
23,2,330,36
23,2,343,18
23,2,344,18
23,2,346,20
23,2,420,18
23,2,452,18
23,2,476,18
23,2,486,18
23,2,492,18
23,2,501,18
23,2,506,18
23,2,510,38
23,2,511,18
23,2,524,18
23,2,536,18
23,2,540,18
23,2,544,18
23,2,549,18
23,2,556,18
23,2,567,18
23,2,579,38
23,2,589,38
23,2,591,18
23,2,598,18
23,2,602,18
23,2,609,18
23,2,611,18
23,2,620,18
23,2,656,36
23,2,677,18
23,2,682,18
23,2,683,18
23,2,684,18
23,2,687,18
23,2,688,18
24,2,3,21
24,2,8,21
24,2,10,21
24,2,13,21
24,2,19,5
24,2,25,21
24,2,41,21
24,2,44,21
24,2,49,66
24,2,50,66
24,2,53,93
24,2,54,93
24,2,55,66
24,2,70,21
24,2,77,21
24,2,80,21
24,2,109,21
24,2,115,21
24,2,116,21
24,2,119,21
24,2,121,21
24,2,125,20
24,2,141,20
24,2,149,20
24,2,157,20
24,2,158,20
24,2,164,20
24,2,166,20
24,2,171,20
24,2,180,20
24,2,186,20
24,2,193,20
24,2,194,20
24,2,196,20
24,2,201,20
24,2,209,20
24,2,220,20
24,2,221,20
24,2,225,20
24,2,233,20
24,2,236,20
24,2,248,20
24,2,255,20
24,2,256,20
24,2,259,20
24,2,272,20
24,2,273,20
24,2,274,20
24,2,280,20
24,2,291,20
24,2,293,20
24,2,305,36
24,2,306,36
24,2,325,36
24,2,330,36
24,2,406,20
24,2,412,20
24,2,459,20
24,2,476,20
24,2,477,20
24,2,478,20
24,2,479,20
24,2,496,20
24,2,501,20
24,2,506,20
24,2,510,20
24,2,511,20
24,2,514,20
24,2,534,20
24,2,552,20
24,2,567,20
24,2,576,20
24,2,579,20
24,2,589,20
24,2,608,20
24,2,609,20
24,2,620,42
24,2,643,20
24,2,662,40
24,2,683,26
24,2,684,26
24,2,688,26
25,2,9,56
25,2,20,4
25,2,24,56
25,2,58,56
25,2,112,8
25,2,123,56
25,2,146,8
25,2,153,8
25,2,165,8
25,2,167,56
25,2,192,56
25,2,234,8
25,2,241,8
25,2,289,56
25,2,307,18
25,2,308,18
25,2,309,18
25,2,311,18
25,2,312,18
25,2,323,20
25,2,327,20
25,2,332,36
25,2,336,20
25,2,338,36
25,2,339,36
25,2,340,36
25,2,341,24
25,2,342,10
25,2,345,18
25,2,350,36
25,2,384,8
25,2,387,56
25,2,393,56
25,2,397,56
25,2,398,56
25,2,399,60
25,2,402,60
25,2,411,60
25,2,435,8
25,2,450,8
25,2,469,60
25,2,475,60
25,2,480,8
25,2,484,60
25,2,502,8
25,2,504,60
25,2,527,60
25,2,547,60
25,2,548,60
25,2,558,60
25,2,570,8
25,2,580,8
25,2,635,60
25,2,655,18
25,2,659,12
25,2,665,8
25,2,666,8
25,2,671,8
25,2,673,8
25,2,674,8
25,2,676,8
25,2,677,8
25,2,678,8
25,2,679,8
25,2,680,8
25,2,681,12
25,2,683,16
25,2,690,12
25,2,691,8
25,2,692,8
25,2,693,8
25,2,694,8
25,2,695,8
25,2,697,8
25,2,698,8
25,2,699,8
25,2,700,8
26,2,2,28
26,2,6,28
26,2,13,64
26,2,20,2
26,2,26,28
26,2,27,28
26,2,31,28
26,2,32,28
26,2,36,28
26,2,41,28
26,2,43,28
26,2,44,28
26,2,46,28
26,2,49,28
26,2,54,28
26,2,55,28
26,2,70,28
26,2,71,28
26,2,78,28
26,2,81,30
26,2,83,30
26,2,86,30
26,2,91,30
26,2,95,30
26,2,125,64
26,2,127,30
26,2,136,30
26,2,149,30
26,2,168,30
26,2,170,30
26,2,186,40
26,2,207,40
26,2,230,24
26,2,272,40
26,2,307,28
26,2,312,28
26,2,313,28
26,2,316,48
26,2,317,48
26,2,321,32
26,2,325,28
26,2,327,28
26,2,332,40
26,2,368,24
26,2,379,24
26,2,405,24
26,2,412,24
26,2,415,24
26,2,416,24
26,2,460,30
26,2,462,30
26,2,466,64
26,2,468,40
26,2,511,24
26,2,512,24
26,2,538,40
26,2,552,40
26,2,597,30
26,2,636,64
26,2,648,24
26,2,672,40
26,2,676,24
26,2,684,24
26,2,685,24
26,2,687,24
27,2,5,16
27,2,8,16
27,2,19,4
27,2,29,16
27,2,32,64
27,2,45,16
27,2,47,16
27,2,48,16
27,2,59,32
27,2,80,62
27,2,81,62
27,2,96,16
27,2,97,16
27,2,100,16
27,2,107,16
27,2,108,16
27,2,113,16
27,2,114,16
27,2,116,16
27,2,129,16
27,2,134,16
27,2,139,16
27,2,143,16
27,2,144,16
27,2,145,16
27,2,147,16
27,2,148,16
27,2,155,16
27,2,156,16
27,2,158,16
27,2,160,16
27,2,161,16
27,2,173,16
27,2,175,16
27,2,176,16
27,2,177,16
27,2,178,16
27,2,180,16
27,2,183,16
27,2,184,16
27,2,187,16
27,2,188,16
27,2,189,16
27,2,190,16
27,2,195,16
27,2,199,16
27,2,203,16
27,2,205,16
27,2,206,16
27,2,208,16
27,2,209,16
27,2,215,16
27,2,218,52
27,2,222,16
27,2,224,16
27,2,226,16
27,2,232,16
27,2,239,16
27,2,240,16
27,2,243,16
27,2,247,16
27,2,253,16
27,2,264,16
27,2,265,16
27,2,266,16
27,2,267,16
27,2,271,16
27,2,277,16
27,2,282,16
27,2,283,16
27,2,292,16
27,2,298,16
27,2,308,26
27,2,324,26
27,2,326,26
27,2,331,50
27,2,332,50
27,2,346,24
27,2,417,16
27,2,421,16
27,2,432,16
27,2,451,16
27,2,463,16
27,2,476,16
27,2,477,16
27,2,478,16
27,2,479,16
27,2,481,16
27,2,490,16
27,2,503,16
27,2,510,16
27,2,534,16
27,2,536,16
27,2,538,16
27,2,544,16
27,2,556,16
27,2,568,30
27,2,569,16
27,2,573,52
27,2,585,16
27,2,590,16
27,2,604,16
27,2,605,16
27,2,606,16
27,2,682,24
27,2,683,24
28,2,3,12
28,2,4,12
28,2,5,25
28,2,6,12
28,2,20,6
28,2,23,12
28,2,25,12
28,2,26,12
28,2,29,12
28,2,34,25
28,2,40,12
28,2,42,12
28,2,44,12
28,2,47,12
28,2,48,25
28,2,59,12
28,2,61,12
28,2,65,12
28,2,77,12
28,2,83,12
28,2,86,12
28,2,91,12
28,2,95,12
28,2,97,12
28,2,100,12
28,2,103,12
28,2,104,12
28,2,108,12
28,2,113,12
28,2,114,25
28,2,115,12
28,2,116,12
28,2,118,12
28,2,119,12
28,2,129,12
28,2,133,12
28,2,136,12
28,2,138,12
28,2,139,12
28,2,140,12
28,2,141,12
28,2,142,25
28,2,143,25
28,2,144,25
28,2,145,12
28,2,148,12
28,2,149,12
28,2,155,12
28,2,162,12
28,2,164,12
28,2,169,25
28,2,171,12
28,2,172,12
28,2,173,25
28,2,174,12
28,2,175,25
28,2,177,12
28,2,178,25
28,2,179,12
28,2,180,12
28,2,181,25
28,2,183,12
28,2,184,12
28,2,188,12
28,2,189,12
28,2,190,25
28,2,194,12
28,2,199,12
28,2,205,12
28,2,206,12
28,2,215,12
28,2,218,12
28,2,220,12
28,2,222,12
28,2,224,12
28,2,226,12
28,2,228,10
28,2,231,10
28,2,232,10
28,2,233,10
28,2,239,10
28,2,240,10
28,2,242,10
28,2,243,10
28,2,244,10
28,2,245,10
28,2,247,10
28,2,250,10
28,2,253,20
28,2,254,10
28,2,257,10
28,2,259,10
28,2,260,10
28,2,261,10
28,2,264,10
28,2,266,10
28,2,268,10
28,2,269,20
28,2,270,10
28,2,271,10
28,2,276,10
28,2,277,20
28,2,279,20
28,2,282,10
28,2,283,10
28,2,295,20
28,2,296,10
28,2,298,10
28,2,303,24
28,2,321,25
28,2,323,25
28,2,331,32
28,2,346,25
28,2,379,20
28,2,417,10
28,2,432,10
28,2,446,10
28,2,461,10
28,2,463,10
28,2,477,10
28,2,478,10
28,2,479,10
28,2,481,10
28,2,486,10
28,2,490,10
28,2,503,10
28,2,534,10
28,2,538,10
28,2,568,10
28,2,569,10
28,2,573,10
28,2,585,10
28,2,590,10
28,2,605,10
28,2,611,10
28,2,612,20
28,2,676,25
28,2,682,25
28,2,683,25
28,2,684,25
28,2,687,25
28,2,688,25
28,2,693,36
28,2,695,36
29,2,2,46
29,2,6,46
29,2,9,150
29,2,10,46
29,2,19,4
29,2,25,46
29,2,27,46
29,2,30,46
29,2,31,46
29,2,41,46
29,2,46,46
29,2,47,46
29,2,48,46
29,2,59,46
29,2,65,46
29,2,102,20
29,2,130,90
29,2,238,20
29,2,301,64
29,2,313,64
29,2,314,64
29,2,333,64
29,2,336,64
29,2,345,64
29,2,349,64
29,2,381,2
29,2,422,88
29,2,436,80
29,2,444,84
29,2,485,80
29,2,516,80
29,2,563,80
29,2,676,32
29,2,677,32
29,2,681,64
29,2,682,64
29,2,690,32
30,2,3,100
30,2,4,56
30,2,5,100
30,2,10,56
30,2,19,4
30,2,23,100
30,2,26,100
30,2,31,56
30,2,34,100
30,2,77,100
30,2,91,100
30,2,122,48
30,2,168,48
30,2,200,48
30,2,296,46
30,2,298,46
30,2,302,40
30,2,303,40
30,2,329,40
30,2,333,80
30,2,379,100
30,2,653,80
30,2,661,40
30,2,665,40
30,2,666,40
30,2,668,40
30,2,672,40
30,2,684,40
30,2,685,80
30,2,686,80
30,2,687,80
30,2,688,80
31,2,10,14
31,2,19,5
31,2,23,14
31,2,25,14
31,2,30,30
31,2,34,14
31,2,36,14
31,2,40,14
31,2,45,14
31,2,53,14
31,2,59,14
31,2,61,14
31,2,65,14
31,2,70,14
31,2,71,14
31,2,80,14
31,2,96,14
31,2,97,14
31,2,98,14
31,2,103,14
31,2,108,14
31,2,109,14
31,2,110,14
31,2,115,14
31,2,118,14
31,2,119,14
31,2,120,14
31,2,121,14
31,2,132,30
31,2,135,14
31,2,138,14
31,2,139,14
31,2,140,30
31,2,141,13
31,2,152,13
31,2,154,13
31,2,162,13
31,2,164,13
31,2,169,13
31,2,171,13
31,2,172,13
31,2,177,13
31,2,181,13
31,2,191,13
31,2,193,13
31,2,196,28
31,2,199,13
31,2,201,13
31,2,203,13
31,2,205,13
31,2,206,13
31,2,211,13
31,2,215,13
31,2,219,13
31,2,220,13
31,2,221,13
31,2,225,13
31,2,227,13
31,2,228,13
31,2,231,13
31,2,233,13
31,2,236,13
31,2,237,13
31,2,243,13
31,2,244,13
31,2,246,13
31,2,248,13
31,2,250,13
31,2,251,13
31,2,256,13
31,2,257,28
31,2,258,28
31,2,259,13
31,2,262,13
31,2,263,28
31,2,265,13
31,2,269,13
31,2,270,13
